Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc
11 14313.0 7556.0 512.0 1.0 50.0 7556.0 7556.0 7556.0 7624.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1074.631111111111 1074.631111111111 1074.631111111111 1074.631111111111 1084.3022222222223 0.0 0.0 0.0 -0.899947061937533 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.8999470619375468
12 21941.0 7577.0 512.0 1.0 70.0 7577.0 7577.0 7577.0 7672.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1077.6177777777777 1077.6177777777777 1077.6177777777777 1077.6177777777777 1091.128888888889 0.0 0.0 0.0 -1.2537943777220535 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.2537943777220597
13 26546.0 7590.0 512.0 1.0 30.0 7590.0 7590.0 7590.0 7631.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1079.4666666666667 1079.4666666666667 1079.4666666666667 1079.4666666666667 1085.2977777777778 0.0 0.0 0.0 -0.5401844532279315 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.5401844532279316
14 27521.0 7580.0 512.0 0.0 10.0 7580.0 7580.0 7580.0 7580.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 1078.0444444444445 1078.0444444444445 1078.0444444444445 1078.0444444444445 1078.0444444444445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
15 28617.0 7566.0 512.0 1.0 50.0 7566.0 7566.0 7566.0 7634.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1076.0533333333333 1076.0533333333333 1076.0533333333333 1076.0533333333333 1085.7244444444445 0.0 0.0 0.0 -0.8987575997885277 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.8987575997885414
16 28949.0 335.0 64.0 0.0 10.0 335.0 335.0 335.0 335.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 5.955555555555556 5.955555555555556 5.955555555555556 5.955555555555556 5.955555555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
17 28956.0 901.0 64.0 0.0 10.0 901.0 901.0 901.0 901.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 16.017777777777777 16.017777777777777 16.017777777777777 16.017777777777777 16.017777777777777 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18 28961.0 327.0 64.0 0.0 10.0 327.0 327.0 327.0 327.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 5.8133333333333335 5.8133333333333335 5.8133333333333335 5.8133333333333335 5.8133333333333335 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19 31539.0 36360.0 512.0 1.0 90.0 36360.0 36360.0 36360.0 36946.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 5171.2 5171.2 5171.2 5171.2 5254.542222222222 0.0 0.0 0.0 -1.6116611661166116 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.6116611661166174
20 32393.0 43363.0 16384.0 1.0 50.0 39191.0 42136.0 39749.0 40835.0 26610.0 146.277771 89.733337 106.69666720000001 21490.0 138.0 74.776344 96.2402166 197349.83111111113 178362.59555555554 191765.61777777778 180902.11555555556 185844.6222222222 9.62110555081521 2.829601272974656 8.334294213961211 5.829854945460416 19.240886884629838 5.658939798857067 16.66826789245563 9.800166091785865 9.621105550815225 2.8296012729746627 8.334294213961215 5.829854945460427
21 35060.0 3651.0 64.0 0.0 10.0 3651.0 3651.0 3651.0 3651.0 30.0 8.0 8.0 8.0 30.0 8.0 8.0 8.0 64.90666666666667 64.90666666666667 64.90666666666667 64.90666666666667 64.90666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22 43195.0 42982.0 4096.0 1.0 90.0 24821.0 21277.0 34515.0 30543.0 6642.0 112.5 61.733334 76.96333379999999 3523.776367 49.376343 48.220791 48.56745659999999 48903.96444444444 28240.782222222224 24208.49777777778 39270.4 34751.14666666667 42.25257084360895 50.49788283467498 19.69894374389279 28.94002140430878 46.9470586118639 56.109917333333335 21.888568338136412 36.89533157930848 42.25257084360894 50.49788283467498 19.698943743892784 28.940021404308776
23 50303.0 6543.0 2048.0 1.0 30.0 5826.0 5924.0 6194.0 6113.0 2767.911133 54.533329 45.399998 48.13999729999999 1756.444336 37.333336 37.333336 37.333336 3722.24 3314.346666666667 3370.097777777778 3523.697777777778 3477.617777777778 10.958276020174232 9.460492128992817 5.333944673697081 6.571908910285802 36.54260373250213 31.540331968363784 17.767978756298614 22.448404458053407 10.958276020174223 9.460492128992804 5.333944673697072 6.571908910285791
24 50421.0 6264.0 2048.0 1.0 30.0 5546.0 5671.0 5930.0 5852.0 2767.911133 54.533329 45.399998 48.13999729999999 1710.666748 37.333336 37.333336 37.333336 3563.52 3155.0577777777776 3226.168888888889 3373.511111111111 3329.137777777778 11.462324393358877 9.466794380587483 5.33205619412516 6.577266922094508 38.19647142551523 31.540331968363784 17.767978756298614 22.448404458053407 11.462324393358882 9.466794380587483 5.3320561941251645 6.577266922094504
25 50445.0 6256.0 2048.0 1.0 30.0 5570.0 5664.0 5923.0 5845.0 2767.911133 54.533329 45.399998 48.13999729999999 1756.444336 37.333336 37.333336 37.333336 3558.968888888889 3168.711111111111 3222.1866666666665 3369.528888888889 3325.1555555555556 10.96547314578005 9.462915601023019 5.322890025575448 6.569693094629156 36.54260373250213 31.540331968363784 17.767978756298614 22.448404458053407 10.965473145780052 9.462915601023028 5.322890025575449 6.5696930946291605
26 50465.0 6296.0 2048.0 1.0 70.0 4613.0 4906.0 5513.0 5331.0 2767.911133 54.533329 45.399998 48.13999729999999 1710.666748 37.333336 37.333336 37.333336 3581.7244444444445 2624.2844444444445 2790.968888888889 3136.2844444444445 3032.7466666666664 26.73125794155019 22.07750952986023 12.436467598475222 15.327191867852605 38.19647142551523 31.540331968363784 17.767978756298614 22.448404458053407 26.73125794155019 22.077509529860226 12.436467598475224 15.327191867852614
27 50485.0 6225.0 2048.0 1.0 50.0 5088.0 5243.0 5672.0 5543.0 2767.911133 54.533329 45.399998 48.13999729999999 1756.444336 37.333336 37.333336 37.333336 3541.3333333333335 2894.5066666666667 2982.6844444444446 3226.737777777778 3153.351111111111 18.265060240963855 15.775100401606426 8.883534136546185 10.95582329317269 36.54260373250213 31.540331968363784 17.767978756298614 22.448404458053407 18.26506024096386 15.775100401606425 8.883534136546187 10.955823293172696
28 50503.0 6263.0 2048.0 1.0 50.0 5067.0 5275.0 5707.0 5577.0 2767.911133 54.533329 45.399998 48.13999729999999 1710.666748 37.333336 37.333336 37.333336 3562.951111111111 2882.56 3000.8888888888887 3246.648888888889 3172.693333333333 19.09627973814466 15.775187609771676 8.877534727766246 10.953217307999362 38.19647142551523 31.540331968363784 17.767978756298614 22.448404458053407 19.09627973814466 15.77518760977168 8.877534727766243 10.953217307999363
29 50584.0 150.0 256.0 1.0 50.0 192.0 150.0 150.0 151.0 148.399994 14.133333 14.133333 14.133333 231.0 14.133333 14.133333 14.278931999999998 10.666666666666666 13.653333333333334 10.666666666666666 10.666666666666666 10.737777777777778 -28.0 0.0 0.0 -0.6666666666666666 -55.66038365203708 0.0 0.0 -1.0301816280703011 -28.000000000000014 0.0 0.0 -0.666666666666671
30 50707.0 6283.0 2048.0 1.0 30.0 5563.0 5688.0 5948.0 5870.0 2767.911133 54.533329 45.399998 48.13999729999999 1710.666748 37.333336 37.333336 37.333336 3574.3288888888887 3164.728888888889 3235.84 3383.751111111111 3339.3777777777777 11.45949387235397 9.46999840840363 5.331847843386917 6.573293012891931 38.19647142551523 31.540331968363784 17.767978756298614 22.448404458053407 11.459493872353969 9.469998408403622 5.331847843386911 6.573293012891928
31 50744.0 6310.0 2048.0 1.0 90.0 4235.0 4519.0 5301.0 5066.0 2767.911133 54.533329 45.399998 48.13999729999999 1756.444336 37.333336 37.333336 37.333336 3589.688888888889 2409.2444444444445 2570.8088888888888 3015.68 2881.991111111111 32.884310618066564 28.38351822503962 15.990491283676704 19.71473851030111 36.54260373250213 31.540331968363784 17.767978756298614 22.448404458053407 32.88431061806656 28.383518225039623 15.990491283676707 19.714738510301114
32 50765.0 6246.0 2048.0 1.0 70.0 4576.0 4867.0 5469.0 5289.0 2767.911133 54.533329 45.399998 48.13999729999999 1710.666748 37.333336 37.333336 37.333336 3553.28 2603.2355555555555 2768.782222222222 3111.2533333333336 3008.8533333333335 26.737111751520974 22.078130003202048 12.439961575408262 15.321805955811719 38.19647142551523 31.540331968363784 17.767978756298614 22.448404458053407 26.737111751520978 22.07813000320206 12.43996157540826 15.32180595581172
33 50784.0 6205.0 2048.0 1.0 90.0 4164.0 4444.0 5213.0 4982.0 2767.911133 54.533329 45.399998 48.13999729999999 1756.444336 37.333336 37.333336 37.333336 3529.9555555555557 2368.8533333333335 2528.1422222222222 2965.617777777778 2834.2044444444446 32.8928283642224 28.380338436744562 15.987107171635778 19.709911361804995 36.54260373250213 31.540331968363784 17.767978756298614 22.448404458053407 32.8928283642224 28.380338436744562 15.987107171635778 19.709911361805
34 50805.0 6144.0 2048.0 0.0 10.0 5863.0 5814.0 6097.0 6019.0 2351.633301 51.766663 23.833332 32.21333129999999 1276.0 24.0 22.0 23.2 3495.2533333333336 3335.3955555555553 3307.52 3468.5155555555557 3424.1422222222222 4.573567708333333 5.37109375 0.7649739583333334 2.0345052083333335 45.73983964857963 53.638116484348245 7.692302528240695 27.980127904374783 4.5735677083333455 5.371093750000006 0.7649739583333358 2.034505208333339
35 50825.0 6011.0 2048.0 0.0 10.0 6011.0 6011.0 6011.0 6026.0 1276.0 24.0 22.0 22.599999999999998 1276.0 24.0 22.0 23.2 3419.5911111111113 3419.5911111111113 3419.5911111111113 3419.5911111111113 3428.1244444444446 0.0 0.0 0.0 -0.2495425054067543 0.0 0.0 0.0 -2.6548672566371745 0.0 0.0 0.0 -0.24954250540675338
36 50847.0 5764.0 2048.0 1.0 30.0 5187.0 5134.0 5566.0 5436.0 2567.611084 58.722225 42.166668 47.1333351 1710.666748 37.333336 37.333336 37.333336 3279.0755555555556 2950.826666666667 2920.6755555555555 3166.4355555555558 3092.48 10.010409437890354 10.929909784871617 3.435114503816794 5.690492713393477 33.37516111143256 36.423839525835405 11.462447068381117 20.792076519108857 10.010409437890353 10.929909784871619 3.43511450381679 5.690492713393478
37 50869.0 5484.0 2048.0 1.0 90.0 3680.0 3927.0 4607.0 4403.0 2767.911133 54.533329 45.399998 48.13999729999999 1756.444336 37.333336 37.333336 37.333336 3119.786666666667 2093.511111111111 2234.0266666666666 2620.871111111111 2504.817777777778 32.89569657184537 28.39168490153173 15.991976659372721 19.711889132020424 36.54260373250213 31.540331968363784 17.767978756298614 22.448404458053407 32.89569657184538 28.391684901531736 15.991976659372726 19.711889132020428
38 50888.0 17842.0 2048.0 0.0 10.0 17026.0 16885.0 17705.0 17480.0 2351.633301 51.766663 23.833332 32.21333129999999 1276.0 24.0 22.0 23.2 10150.115555555556 9685.902222222223 9605.68888888889 10072.177777777777 9944.177777777777 4.573478309606546 5.363748458692972 0.7678511377648246 2.0289205246048647 45.73983964857963 53.638116484348245 7.692302528240695 27.980127904374783 4.573478309606545 5.363748458692967 0.767851137764837 2.028920524604877
39 51097.0 10999.0 512.0 1.0 90.0 10999.0 10999.0 10999.0 11176.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1564.3022222222223 1564.3022222222223 1564.3022222222223 1564.3022222222223 1589.4755555555555 0.0 0.0 0.0 -1.6092372033821256 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.6092372033821154
40 51097.0 11037.0 512.0 1.0 30.0 11037.0 11037.0 11037.0 11096.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1569.7066666666667 1569.7066666666667 1569.7066666666667 1569.7066666666667 1578.0977777777778 0.0 0.0 0.0 -0.5345655522333967 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.5345655522333934
41 51098.0 11037.0 512.0 1.0 70.0 11037.0 11037.0 11037.0 11175.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1569.7066666666667 1569.7066666666667 1569.7066666666667 1569.7066666666667 1589.3333333333333 0.0 0.0 0.0 -1.2503397662408262 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.2503397662408189
42 51099.0 11027.0 512.0 1.0 90.0 11027.0 11027.0 11027.0 11205.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1568.2844444444445 1568.2844444444445 1568.2844444444445 1568.2844444444445 1593.6 0.0 0.0 0.0 -1.6142196426952027 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.614219642695194
43 51100.0 11038.0 512.0 1.0 70.0 11038.0 11038.0 11038.0 11176.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1569.848888888889 1569.848888888889 1569.848888888889 1569.848888888889 1589.4755555555555 0.0 0.0 0.0 -1.2502264903062148 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.2502264903062075
44 51101.0 10984.0 512.0 1.0 50.0 10984.0 10984.0 10984.0 11082.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1562.168888888889 1562.168888888889 1562.168888888889 1562.168888888889 1576.1066666666666 0.0 0.0 0.0 -0.8922068463219228 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.8922068463219167
45 51102.0 11046.0 512.0 1.0 90.0 11046.0 11046.0 11046.0 11224.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1570.9866666666667 1570.9866666666667 1570.9866666666667 1570.9866666666667 1596.3022222222223 0.0 0.0 0.0 -1.6114430563099764 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.6114430563099824
46 51103.0 11036.0 512.0 0.0 10.0 11036.0 11036.0 11036.0 11036.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 1569.5644444444445 1569.5644444444445 1569.5644444444445 1569.5644444444445 1569.5644444444445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
47 51203.0 9509.0 2048.0 1.0 30.0 8419.0 8609.0 9002.0 8884.0 2767.911133 54.533329 45.399998 48.13999729999999 1710.666748 37.333336 37.333336 37.333336 5409.564444444444 4789.475555555556 4897.564444444444 5121.137777777778 5054.008888888889 11.462824692396676 9.464717635923861 5.3317909349037755 6.572720580502682 38.19647142551523 31.540331968363784 17.767978756298614 22.448404458053407 11.46282469239667 9.464717635923861 5.331790934903768 6.572720580502683
48 51265.0 9175.0 2048.0 1.0 50.0 7157.0 6786.0 8311.0 7853.0 3054.444336 77.888885 46.0 55.5666655 1710.666748 37.333336 37.333336 37.333336 5219.555555555556 4071.5377777777776 3860.48 4728.035555555555 4467.484444444444 21.994550408719345 26.03814713896458 9.416893732970028 14.408719346049047 43.994175050502534 52.06846779229154 18.84057391304347 32.81343110286147 21.994550408719352 26.03814713896458 9.416893732970035 14.408719346049052
49 51287.0 9177.0 2048.0 1.0 50.0 7500.0 7730.0 8362.0 8172.0 2767.911133 54.533329 45.399998 48.13999729999999 1756.444336 37.333336 37.333336 37.333336 5220.693333333334 4266.666666666667 4397.511111111111 4757.0488888888885 4648.96 18.273945733899968 15.767680069739566 8.880897896916203 10.951291271657404 36.54260373250213 31.540331968363784 17.767978756298614 22.448404458053407 18.273945733899964 15.767680069739573 8.880897896916215 10.951291271657409
50 51305.0 9190.0 2048.0 1.0 30.0 7977.0 7754.0 8671.0 8396.0 3054.444336 77.888885 46.0 55.5666655 1710.666748 37.333336 37.333336 37.333336 5228.0888888888885 4538.026666666667 4411.164444444445 4932.835555555555 4776.391111111111 13.199129488574538 15.625680087051142 5.647442872687704 8.639825897714907 43.994175050502534 52.06846779229154 18.84057391304347 32.81343110286147 13.199129488574533 15.625680087051133 5.6474428726877 8.639825897714902
51 60729.0 273.0 64.0 0.0 10.0 291.0 273.0 273.0 273.0 30.0 8.0 8.0 8.0 50.0 8.0 8.0 8.0 4.8533333333333335 5.173333333333333 4.8533333333333335 4.8533333333333335 4.8533333333333335 -6.593406593406593 0.0 0.0 0.0 -66.66666666666667 0.0 0.0 0.0 -6.593406593406581 0.0 0.0 0.0
52 62342.0 36363.0 512.0 1.0 50.0 36363.0 36363.0 36363.0 36688.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 5171.626666666667 5171.626666666667 5171.626666666667 5171.626666666667 5217.848888888889 0.0 0.0 0.0 -0.8937656408987157 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.8937656408987059
53 62770.0 2907.0 128.0 0.0 10.0 3010.0 2907.0 2907.0 2907.0 62.0 10.0 10.0 10.0 84.044441 10.0 10.0 10.0 103.36 107.02222222222223 103.36 103.36 103.36 -3.543171654626763 0.0 0.0 0.0 -35.55555000000001 0.0 0.0 0.0 -3.543171654626767 0.0 0.0 0.0
54 63284.0 11061.0 512.0 1.0 30.0 11061.0 11061.0 11061.0 11120.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1573.12 1573.12 1573.12 1573.12 1581.5111111111112 0.0 0.0 0.0 -0.5334056595244553 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.5334056595244664
55 63285.0 11067.0 512.0 1.0 30.0 11067.0 11067.0 11067.0 11126.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1573.9733333333334 1573.9733333333334 1573.9733333333334 1573.9733333333334 1582.3644444444444 0.0 0.0 0.0 -0.5331164723954098 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.5331164723954064
56 63286.0 11085.0 512.0 1.0 90.0 11085.0 11085.0 11085.0 11264.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1576.5333333333333 1576.5333333333333 1576.5333333333333 1576.5333333333333 1601.9911111111112 0.0 0.0 0.0 -1.6147947677041046 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.614794767704112
57 63287.0 11060.0 512.0 1.0 50.0 11060.0 11060.0 11060.0 11159.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1572.9777777777779 1572.9777777777779 1572.9777777777779 1572.9777777777779 1587.0577777777778 0.0 0.0 0.0 -0.895117540687161 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.8951175406871562
58 63288.0 11073.0 512.0 1.0 30.0 11073.0 11073.0 11073.0 11132.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1574.8266666666666 1574.8266666666666 1574.8266666666666 1574.8266666666666 1583.2177777777779 0.0 0.0 0.0 -0.5328275986634156 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.5328275986634267
59 63289.0 11061.0 512.0 1.0 70.0 11061.0 11061.0 11061.0 11200.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1573.12 1573.12 1573.12 1573.12 1592.888888888889 0.0 0.0 0.0 -1.2566675707440558 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.2566675707440644
60 63290.0 11085.0 512.0 1.0 90.0 11085.0 11085.0 11085.0 11264.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1576.5333333333333 1576.5333333333333 1576.5333333333333 1576.5333333333333 1601.9911111111112 0.0 0.0 0.0 -1.6147947677041046 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.614794767704112
61 63291.0 11063.0 512.0 1.0 30.0 11063.0 11063.0 11063.0 11122.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1573.4044444444444 1573.4044444444444 1573.4044444444444 1573.4044444444444 1581.7955555555557 0.0 0.0 0.0 -0.5333092289614029 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -0.533309228961414
62 63292.0 11061.0 512.0 1.0 90.0 11061.0 11061.0 11061.0 11239.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1573.12 1573.12 1573.12 1573.12 1598.4355555555555 0.0 0.0 0.0 -1.609257752463611 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.609257752463617
63 63293.0 11064.0 512.0 1.0 70.0 11064.0 11064.0 11064.0 11203.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1573.5466666666666 1573.5466666666666 1573.5466666666666 1573.5466666666666 1593.3155555555556 0.0 0.0 0.0 -1.2563268257411424 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.256326825741151
64 63294.0 11081.0 512.0 1.0 70.0 11081.0 11081.0 11081.0 11220.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1575.9644444444446 1575.9644444444446 1575.9644444444446 1575.9644444444446 1595.7333333333333 0.0 0.0 0.0 -1.2543994224347983 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.2543994224347923
65 63295.0 11041.0 512.0 1.0 90.0 11041.0 11041.0 11041.0 11219.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1570.2755555555555 1570.2755555555555 1570.2755555555555 1570.2755555555555 1595.591111111111 0.0 0.0 0.0 -1.6121728104338375 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.6121728104338435
66 63296.0 11055.0 512.0 1.0 90.0 11055.0 11055.0 11055.0 11233.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1572.2666666666667 1572.2666666666667 1572.2666666666667 1572.2666666666667 1597.5822222222223 0.0 0.0 0.0 -1.6101311623699683 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.6101311623699741
67 63297.0 11030.0 512.0 1.0 70.0 11030.0 11030.0 11030.0 11168.0 344.311096 18.977777 18.977777 18.977777 344.311096 18.977777 18.977777 19.317507 1568.7111111111112 1568.7111111111112 1568.7111111111112 1568.7111111111112 1588.3377777777778 0.0 0.0 0.0 -1.2511332728921125 0.0 0.0 0.0 -1.7901464433900738 0.0 0.0 0.0 -1.251133272892105
68 63298.0 11067.0 512.0 0.0 10.0 11067.0 11067.0 11067.0 11067.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 1573.9733333333334 1573.9733333333334 1573.9733333333334 1573.9733333333334 1573.9733333333334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
